20141021,775.0000
20141022,773.0000
20141023,773.0000
20141024,782.0000
20141027,773.0000
20141028,774.0000
20141029,774.0000
20141030,769.0000
20141031,768.0000
20141103,760.0000
20141104,749.0000
20141105,747.0000
20141106,750.0000
20141107,761.0000
20141110,772.0000
20141111,774.0000
20141112,775.0000
20141113,778.0000
20141114,777.0000
20141117,775.0000
20141118,755.0000
20141119,752.0000
20141120,750.0000
20141121,749.0000
20141124,744.0000
20141125,753.0000
20141126,750.0000
20141127,765.0000
20141128,755.0000
20141201,759.0000
20141202,754.0000
20141203,760.0000
20141204,766.0000
20141205,765.0000
20141208,759.0000
20141209,759.0000
20141210,761.0000
20141211,765.0000
20141212,775.0000
20141215,765.0000
20141216,761.0000
20141217,756.0000
20141218,755.0000
20141219,759.0000
20141222,730.0000
20141223,716.0000
20141224,728.0000
20141225,725.0000
20141226,718.0000
20141229,726.0000
20141230,752.0000
20141231,740.0000
20150105,731.0000
20150106,744.0000
20150107,740.0000
20150108,743.0000
20150109,737.0000
20150112,726.0000
20150113,728.0000
20150114,725.0000
20150115,728.0000
20150116,724.0000
20150119,731.0000
20150120,726.0000
20150121,724.0000
20150122,722.0000
20150123,724.0000
20150126,718.0000
20150127,726.0000
20150128,729.0000
20150129,726.0000
20150130,727.0000
20150202,732.0000
20150203,736.0000
20150204,733.0000
20150205,732.0000
20150206,739.0000
20150209,729.0000
20150210,733.0000
20150211,733.0000
20150212,732.0000
20150213,739.0000
20150216,742.0000
20150217,733.0000
20150225,726.0000
20150226,735.0000
20150227,726.0000
20150302,730.0000
20150303,729.0000
20150304,722.0000
20150305,712.0000
20150306,712.0000
20150309,718.0000
20150310,716.0000
20150311,719.0000
20150312,720.0000
20150313,721.0000
20150316,721.0000
20150317,715.0000
20150318,707.0000
20150319,704.0000
20150320,706.0000
20150323,704.0000
20150324,706.0000
20150325,694.0000
20150326,706.0000
20150327,697.0000
20150330,698.0000
20150331,681.0000
20150401,686.0000
20150402,677.0000
20150403,677.0000
20150407,675.0000
20150408,674.0000
20150409,670.0000
20150410,661.0000
20150413,673.0000
20150414,673.0000
20150415,669.0000
20150416,674.0000
20150417,670.0000
20150420,654.0000
20150421,656.0000
20150422,662.5000
20150423,658.0000
20150424,672.0000
20150427,680.5000
20150428,677.5000
20150429,662.5000
20150430,667.0000
20150504,671.0000
20150505,683.0000
20150506,681.5000
20150507,677.5000
20150508,687.5000
20150511,683.0000
20150512,674.0000
20150513,675.5000
20150514,672.0000
20150515,673.5000
20150518,671.0000
20150519,669.0000
20150520,664.5000
20150521,676.5000
20150522,681.0000
20150525,680.0000
20150526,677.5000
20150527,681.5000
20150528,682.0000
20150529,688.0000
20150601,693.5000
20150602,694.5000
20150603,688.0000
20150604,692.0000
20150605,682.5000
20150608,684.5000
20150609,683.0000
20150610,696.0000
20150611,691.5000
20150612,688.5000
20150615,689.5000
20150616,689.0000
20150617,675.0000
20150618,672.0000
20150619,679.5000
20150623,677.0000
20150624,681.5000
20150625,674.0000
20150626,673.5000
20150629,674.0000
20150630,677.5000
20150701,683.0000
20150702,686.0000
20150703,674.0000
20150706,653.0000
20150707,639.5000
20150708,621.5000
20150709,642.5000
20150710,630.0000
20150713,627.5000
20150714,613.5000
20150715,624.0000
20150716,621.5000
20150717,621.5000
20150720,629.0000
20150721,620.0000
20150722,611.5000
20150723,614.0000
20150724,611.5000
20150727,611.5000
20150728,609.0000
20150729,622.0000
20150730,609.5000
20150731,614.0000
20150803,610.0000
20150804,616.0000
20150805,615.0000
20150806,615.5000
20150807,616.5000
20150810,592.0000
20150811,603.0000
20150812,620.5000
20150813,623.5000
20150814,622.0000
20150817,611.0000
20150818,606.0000
20150819,607.5000
20150820,597.0000
20150821,599.5000
20150824,576.0000
20150825,574.0000
20150826,563.0000
20150827,571.5000
20150828,573.0000
20150831,568.5000
20150901,573.5000
20150902,573.5000
20150907,576.5000
20150908,583.0000
20150909,588.0000
20150910,588.0000
20150911,583.5000
20150914,573.5000
20150915,574.0000
20150916,587.0000
20150917,584.0000
20150918,586.0000
20150921,597.0000
20150922,591.5000
20150923,583.5000
20150924,582.5000
20150925,584.5000
20150928,574.0000
20150929,571.0000
20150930,571.5000
20151008,570.5000
20151009,581.5000
20151012,567.0000
20151013,567.0000
20151014,564.5000
20151015,563.5000
20151016,565.0000
20151019,565.5000
20151020,569.5000
20151021,568.0000
20151022,571.5000
20151023,571.0000
20151026,564.5000
20151027,563.5000
20151028,556.0000
20151029,555.0000
20151030,555.5000
20151102,555.5000
20151103,557.5000
20151104,562.0000
20151105,564.0000
20151106,562.5000
20151109,558.5000
20151110,562.5000
20151111,561.5000
20151112,561.5000
20151113,569.0000
20151116,566.5000
20151117,571.0000
20151118,564.0000
20151119,542.5000
20151120,545.0000
20151123,552.0000
20151124,494.0000
20151125,507.5000
20151126,515.5000
20151127,513.5000
20151130,509.5000
20151201,516.5000
20151202,523.5000
