2003年中国电力投资集团公司企业债券,120306,03中电投,038014,03中电投债,2018-12-08
2013年烟台开发区国有资产经营管理公司企业债券,124241,13烟开发,1380152,13烟开发债,2020-04-10
2013年临沧市国有资产经营有限责任公司公司债券,124263,13临国资,1380153,13临沧债,2020-04-11
2013年贵阳铁路建设投资有限公司公司债券,124314,13筑铁路,1380224,13筑铁投债,2020-06-18
2013年苏泊尔集团有限公司公司债券,124256,13苏泊尔,1380154,13苏泊尔债,2020-04-11
2013年温州市交通投资集团有限公司公司债券,124315,13瓯交投,1380175,13瓯交投债,2020-04-22
2013年广州市番禺交通建设投资有限公司公司债券,124244,13番交投,1380156,13番禺交投债,2019-04-12
2013年新乡投资集团有限公司公司债券,124253,13新乡投,1380159,13新乡债,2020-04-15
2010年云南建工集团有限公司公司债券,124382,10云建工,1080146,10云建工债,2016-11-19
2012年哈尔滨合力投资控股有限公司公司债券,122502,12哈合力,1280305,12合力债,2018-09-26
2010年芜湖市建设投资有限公司公司债券(品种一),122906,10芜投01,1080079,10芜湖建投债01,2017-07-22
2012年云南祥鹏航空有限责任公司公司债券,124102,12滇祥航,1280466,12祥鹏航空债,2019-12-14
2013年福建闽北经济开发区投资开发有限公司公司债券,124338,13闽经开,1380245,13闽北经开债,2020-08-06
2013年重庆市城市建设投资(集团)有限公司公司债券,124339,13渝城投,1380201,13渝城投债,2020-05-21
2009年上海外高桥(集团)有限公司公司债券,122943,09外高桥,0980129,09外高桥债,2014-09-04
2012年宜兴市城市发展投资有限公司公司债券,122511,12宜兴债,1280308,12兴城投债,2019-10-10
2012年海南港航控股有限公司公司债券,122528,12琼港航,1280329,12港航债,2019-10-18
2012年湖南常德市德源投资开发有限公司公司债券,124016,12常德源,1280330,12常德德源债,2018-10-18
2011年吉林市城市建设控股集团有限公司市政项目建设债券,122821,11吉城建,1180050,11吉城建债,2018-03-03
2011年烟台市牟平区国有资产经营公司企业债券,122818,11牟平债,1180051,11牟平国资债,2019-03-04
2013年福建三明市城市建设投资集团有限公司公司债券,124359,13三明投,1380088,13三明城投债,2020-03-05
2013年绥芬河海融城市建设投资发展有限公司公司债券,124272,13绥芬河,1380192,13绥芬河债,2020-04-28
2011年海南省发展控股有限公司公司债券,122876,11海控债,1180015,11海控债,2018-01-20
2011年宁波交通投资控股有限公司公司债券,122847,11甬交投,1180022,11甬交投债,2021-02-10
2011年横店集团控股有限公司公司债券,122845,11横店债,1180017,11横店债,2021-01-27
2013年南通市经济技术开发区总公司企业债券,124280,13通经开,1380195,13通经开债,2020-05-17
2011年石家庄市城市建设投资控股集团有限公司市政项目建设债券,122867,11石城投,1180055,11石城投债,2021-03-09
2013年雅安发展投资有限责任公司公司债券,124384,13雅发投,1380275,13雅安发展债,2020-09-13
2013年安徽省池州市平天湖建设工程有限公司公司债券,124373,13平天湖,1380311,13平天湖债,2020-10-23
2011年牡丹江市国有资产投资控股有限公司公司债券,122834,11牡国投,1180025,11牡国投债,2018-02-15
2011年广西北部湾国际港务集团有限公司企业债券,122826,11北港债,1180073,11北部湾港债,2017-03-30
2011年高密市国有资产经营投资有限公司企业债券,122816,11高密债,1180074,11高密国投债,2018-04-08
2011年潍坊市东方国有资产经营管理有限公司市政项目建设债券,122820,11潍东方,1180077,11潍东方债,2018-04-12
2012年昆山市创业控股有限公司公司债券,124005,12昆创控,1280381,12昆创控,2019-11-07
2012年江苏省张家港经济开发区实业总公司企业债券,124036,12张经开,1280396,12张经开发债,2019-11-16
2010年天脊煤化工集团股份有限公司公司债券,122879,10天脊债,1080148,10天脊债,2017-11-25
2013年湘潭九华经济建设投资有限公司公司债券,124378,13湘九华,1380310,13湘潭九华债,2020-10-15
2009年河南投资集团有限公司企业债券,122969,09豫投债,098055,09豫投债,2019-04-15
2011年新奥(中国)燃气投资有限公司公司债券,122827,11新奥债,1180027,11新奥企债,2018-02-16
2011年新疆广汇实业投资(集团)有限责任公司公司债券,122815,11广汇债,1180082,11广汇集团债,2017-04-19
2011年东营市城市资产经营有限公司公司债券,122814,11东营债,1180089,11东营债,2018-04-20
2011年赣州城市开发投资集团有限责任公司公司债券,122833,11赣城债,1180094,11赣城债,2018-04-22
2011年常州市城市建设(集团)有限公司市政项目建设债券,122819,11常城建,1180095,11常城建债,2018-04-25
2012年宿迁市水务建设投资有限责任公司公司债券,124041,12宿水务,1280440,12宿迁水务债,2019-12-04
2011年中煤矿山建设集团有限责任公司公司债券,122824,11中煤建,1180063,11中煤矿建债,2018-03-15
2011年沈阳农业高新区国有资产经营有限公司公司债券,122830,11沈国资,1180065,11沈国资债,2019-03-16
2013年盐城市亭湖区公有资产投资经营公司企业债券,124429,13亭公投,1380365,13亭湖公投债,2020-11-15
2011年三门峡市财经投资公司公司债券,122817,11三门峡,1180097,11三门峡债,2018-04-25
2011年诸城市经济开发投资公司企业债券,122795,11诸城债,1180099,11诸城开投债,2018-04-26
2012年长沙先导投资控股有限公司公司债券,124081,12长先导,1280452,12长沙先导债,2019-12-10
2011年汉中市城市建设投资开发有限公司市政项目建设债券,122822,11汉中债,1180060,11汉中债,2018-03-14
2011年上海外滩投资开发(集团)有限公司公司债券,122864,11外滩债,1180058,11外滩债,2018-03-11
2013年江阴临港新城开发建设有限公司公司债券,124426,13澄港城,1380351,13江阴港城债,2020-11-07
2012年泉州台商投资区开发建设有限责任公司公司债券,124120,12泉台商,1280453,12泉州台商债,2019-12-10
2011年泰州鑫泰集团有限公司公司债券,122839,11鑫泰债,1180034,11鑫泰债,2018-02-23
2013年瓦房店市国有资产经营管理中心企业债券,124305,13瓦国资,1380221,13瓦国资债,2020-06-20
2011年江苏武进经济发展集团有限公司公司债券,122837,11武经发,1180035,11武进经发债,2018-02-24
2011年抚州市投资发展有限公司公司债券,122828,11抚州债,1180042,11抚州债,2018-02-28
2013年商洛市城市建设投资开发有限公司公司债券(7年期),124353,13商洛01,1380240,13商洛债01,2020-09-09
2011年盐城市城南新区开发建设投资有限公司公司债券,122767,11盐城南,1180189,11盐城城南债,2018-12-16
2013年商洛市城市建设投资开发有限公司公司债券(6年期),124354,13商洛02,1380270,13商洛债02,2019-09-09
2011年绥化市鑫源城市建设投资发展有限公司公司债券,122843,11绥化债,1180040,11绥化城投债,2018-02-28
2011年泸州市兴泸投资集团有限公司公司债券,122835,11兴泸债,1180045,11兴泸债,2021-03-01
2011年盘锦建设投资有限责任公司公司债券,122836,11盘锦债,1180043,11盘锦建投债,2018-03-01
2012年重庆市渝兴建设投资有限公司公司债券,124091,12渝兴债,1280449,12渝兴债,2019-12-10
2009年铁岭公共资产投资运营有限公司公司债,122928,09铁岭债,0980183,09铁岭债,2019-12-22
2011年贵阳市城市建设投资(集团)有限公司市政项目建设债券,122844,11筑城投,1180009,11筑城投债,2018-01-12
2011年新余市城市建设投资开发公司企业债券,122849,11新余债,1180008,11新余债,2018-01-11
2011年华泰集团有限公司公司债券,122850,11华泰债,1180047,11华泰债,2018-03-02
2011年泰安市泰山投资有限公司公司债券,122832,11泰山债,1180048,11泰山债,2018-03-02
2011年重庆市永川区惠通建设发展有限公司市政项目建设债券,122831,11惠通债,1180061,11永川惠通债,2018-03-14
2011年淮北市建设投资有限责任公司公司债券,122812,11淮北债,1180059,11淮北建投债,2018-03-14
2010年江苏交通控股有限公司公司债券,122908,10苏交通,1080068,10苏交通债,2016-06-01
2010年上海杨浦城市建设投资(集团)有限公司公司债券(固定利率),122899,10杨浦01,1080081,10杨浦投债01,2017-07-28
2010年攀枝花市国有资产投资经营有限责任公司企业债券,122898,10攀国投,1080083,10攀国投债,2020-07-29
2012年牡丹江市国有资产投资控股有限公司公司债券,122573,12牡国投,1280258,12牡国投债,2019-08-30
2010年云南省投资控股集团有限公司公司债券,122886,10云投债,1080095,10云投债,2017-08-24
2011年景德镇市国有资产经营管理有限公司市政项目建设债券,122825,11景德镇,1180071,11景德镇国资债,2018-03-23
2012年达州市投资有限公司公司债券,124098,12达投资,1280481,12达州投资债,2019-12-25
2011年中山中汇投资集团有限公司公司债券,122854,11中汇债,1180069,11中汇集团债,2018-03-23
2010年重庆大晟资产经营(集团)有限公司公司债券,122870,10渝大晟,1080069,10渝大晟债,2017-06-02
2010年盐城东方投资开发集团有限公司公司债券,122903,10盐东方,1080070,10盐城东方债,2017-06-08
2010年营口市城市建设投资发展有限公司公司债券,122901,10营口债,1080071,10营口债,2020-06-09
2012年大庆高新国有资产运营有限公司公司债券,124051,12庆高新,1280445,12庆高新债,2019-12-05
2012年内蒙古高等级公路建设开发有限责任公司公司债券,124002,12蒙高路,1280388,12蒙路债,2019-11-12
2012年巢湖市城镇建设投资有限公司公司债券,124104,12巢城投,1280478,12巢湖城投债,2019-12-24
2012年吉林市铁路投资开发有限公司公司债券,122604,12吉铁投,1280187,12吉林铁投债,2019-06-26
2012年乐清市国有投资有限公司公司债券,122610,12乐清债,1280189,12乐清债,2019-06-29
2012年大连旅顺建设发展投资有限公司公司债券,122623,12旅建债,1280191,12旅顺建发债,2019-07-02
2012年升华集团控股有限公司公司债券,122625,12升华债,1280190,12升华债,2019-07-02
2013年永州市城市建设投资开发公司企业债券,124394,13永城投,1380309,13永州城投债,2020-10-23
2009年常州高新技术产业开发区发展(集团)总公司企业债券,122956,09常高新,0980100,09常高新债,2019-06-04
2013年常州高新技术产业开发区发展(集团)总公司企业债券,124243,13常高新,1380136,13常高新债,2020-03-21
2009年九江市城市建设投资有限公司公司债券,122929,09九江债,0980177,09九城投债,2016-12-18
2013年江苏福如东海发展集团有限公司公司债券,124349,13福东海,1380267,13福如东海债,2020-09-13
2012年广西百色开发投资集团有限公司公司债券,122615,12百色债,1280193,12百色开投债,2019-07-04
2012年内江投资控股集团有限公司公司债券,122576,12内江债,1280211,12内江投资债,2018-07-19
2012年北京建工集团有限责任公司公司债券,122627,12京建工,1280197,12北京建工债,2019-07-05
2012年伊春市城市建设投资开发有限责任公司公司债券,122562,12伊春债,1280213,12伊城投债,2019-07-24
2012年滨州市滨城区经济开发投资有限公司公司债券,122624,12滨开债,1280198,12滨开债,2019-07-05
2012年荆门市城市建设投资公司市政项目建设债券,122598,12荆门债,1280200,12荆门债,2022-07-09
2012年赣州城市开发投资集团有限责任公司公司债券,122621,12赣城债,1280201,12赣城债,2018-07-10
2012年迁安市兴源水务产业投资有限公司公司债券,122619,12迁安债,1280203,12迁安债,2018-07-11
2012年东台市交通投资建设集团有限公司公司债券,122628,12东投债,1280196,12东台交投债,2018-07-05
2012年重庆市永川区惠通建设发展有限公司公司债券,122526,12永川惠,1280324,12渝惠通债,2019-10-16
2012年冀东发展集团有限责任公司公司债券,122548,12冀东债,1280286,12冀东发展债,2019-09-13
2012年成都经济技术开发区建设发展有限公司公司债券(6年期),122611,12蓉经01,1280206,12蓉经开债01,2018-07-17
2012年成都经济技术开发区建设发展有限公司公司债券(7年期),122612,12蓉经02,1280207,12蓉经开债02,2019-07-17
2011年舟山市交通投资公司企业债券,122823,11舟山债,1180091,11舟山交投债,2018-04-20
2013年第二期国家电网公司企业债券(品种二),124411,13国网04,1380319,13国网债04,2028-10-23
2012年上海嘉定工业区开发(集团)有限公司公司债券,122525,12沪嘉开,1280312,12沪嘉开债,2018-10-10
2012年重庆西永微电子产业园区开发有限公司公司债券,122608,12西永债,1280215,12西永微电债,2019-07-25
2012年白山市城市建设投资开发有限公司公司债券,122601,12白山债,1280221,12白山债,2019-07-31
2012年铜仁市梵净山投资有限公司公司债券,122599,12梵投债,1280222,12梵投债,2019-08-02
2011年天津滨海新区建设投资集团有限公司市政项目建设债券(10年期),122774,11滨海02,1180168,11滨海建投债02,2021-11-23
2012年泰州鑫泰集团有限公司公司债券,122600,12鑫泰债,1280229,12鑫泰债,2018-08-14
2012年上海临港经济发展(集团)有限公司公司债券,124084,12沪临港,1280448,12沪临港债,2019-12-10
2013年葫芦岛市投资集团有限公司公司债券(10年期),124391,13葫岛02,B05110,13葫芦岛债02,2023-10-18
2013年湛江市基础设施建设投资集团有限公司公司债券,124387,13湛基投,1380312,13湛江基投债,2020-10-21
2012年上海松江城镇建设投资开发有限公司公司债券,122602,12松城投,1280234,12松江债,2018-08-15
2012年毕节市信泰投资有限公司公司债券,122589,12毕信泰,1280242,12毕节信泰债,2019-08-20
2009年吉安市城市建设投资开发公司企业债券,122939,09吉安债,0980148,09吉安城投债,2016-10-28
2012年肥城市城市资产经营有限公司公司债券,122575,12肥城债,1280230,12肥城资债,2018-08-14
2012年遵义市国有资产投融资经营管理有限责任公司公司债券,124090,12遵国投,1280485,12遵国投债,2019-12-26
2012年赣州开发区建设投资(集团)有限公司公司债,124089,12赣开债,1280483,12赣开债,2018-12-26
2012年东台市城市建设投资发展有限公司公司债,124088,12东台债,1280484,12东台债,2019-12-26
2012年保山市国有资产经营有限责任公司公司债券,124079,12保国资,1280454,12保山债,2019-12-10
2012年萍乡市城市建设投资发展公司企业债券,124058,12萍乡债,1280451,12萍乡债,2019-12-10
2013年郴州高科投资控股有限公司湘江流域重金属污染治理公司债券,124399,13郴高科,1380321,13郴高科债,2020-10-21
2012年遵义市道路桥梁工程有限责任公司公司债券,122587,12遵桥债,1280241,12遵义道桥债,2020-08-17
2013年唐山曹妃甸发展投资集团有限公司公司债券,124380,13曹妃甸,1380292,13曹妃甸债,2020-10-15
2012年靖江市滨江新城投资开发有限公司市政项目建设债券,122510,12靖新城,1280349,12靖江新城债,2018-10-23
2012年大庆市城市建设投资开发有限公司公司债券,122515,12庆城投,1280344,12大庆债,2019-10-23
2012年宝钛集团有限公司公司债券,122597,12宝钛债,1280245,12宝钛集团债,2018-08-21
2012年上海城开(集团)有限公司公司债券,122596,12沪城开,1280246,12上海城开债,2018-08-21
2012年益阳市城市建设投资开发有限责任公司公司债券,122588,12益城投,1280250,12益阳城投债,2019-08-24
2012年常州市交通产业集团有限公司公司债券,122591,12常交债,1280247,12常交通债,2019-08-21
2012年淄博市城市资产运营有限公司公司债券,122560,12淄城运,1280249,12淄博城运债,2019-08-22
2012年重庆北飞实业有限公司公司债券,124116,12渝北飞,1280482,12重庆北飞债,2019-12-25
2012年淮安市城市资产经营有限公司公司债券,124096,12淮城资,1280488,12淮城资债,2019-12-26
2012年珠海水务集团有限公司公司债券,124003,12珠水务,1280252,12珠海水务债,2018-08-27
2012年中山市交通发展集团有限公司公司债券,122586,12中交通,1280254,12中山交通债,2018-08-28
2010年寿光市金财公有资产经营有限公司企业债券,122892,10寿光债,1080103,10寿光债,2020-09-01
2012年松原市城市开发建设有限责任公司公司债券,122584,12松城开,1280256,12松原城开债,2019-08-29
2010年沈阳煤业(集团)有限责任公司公司债券,122868,10沈煤债,1080168,10沈煤债,2017-12-21
2011年本溪市城市建设投资发展公司公司债券,122744,11本溪债,1180192,11本溪债,2021-12-22
2012年广西交通投资集团有限公司公司债券,124302,12桂交投,1280455,12桂交投债,2022-12-11
2013年四川成阿发展实业有限公司公司债券,124360,13成阿债,1380272,13成阿债,2020-09-12
2013年河北广电信息网络集团股份有限公司公司债券,124401,13冀广网,1380333,13冀广网络债,2021-10-23
2012年曲靖市开发投资有限责任公司公司债券,122547,12曲靖投,1280270,12曲靖债,2019-09-06
2013年海宁市尖山新区开发有限公司公司债券,124421,13海新区,1380353,13海宁新区债,2020-11-04
2011年天津滨海新区建设投资集团有限公司市政项目建设债券(5年期),122773,11滨海01,1180167,11滨海建投债01,2016-11-23
2011年江苏中能硅业科技发展有限公司公司债券,122783,11苏中能,1180160,11苏中能债,2018-11-15
2013年蚌埠市城市投资控股有限公司公司债券,124358,13蚌城投,1380266,13蚌埠城投债,2020-09-11
2013年石家庄市建设投资集团有限责任公司公司债券,124347,13石建投,1380264,13石建投债,2020-09-09
2012年春和集团有限公司公司债券,122683,12春和债,1280120,12春和债,2018-04-24
2013年天津宝星工贸有限公司公司债券,124405,13宝工债,1380307,13宝工债,2020-10-17
2013年湖北省供销合作社社有资产经营管理公司企业债券,124375,13鄂供销,1380296,13鄂供销债,2019-10-10
2012年贵州盘江投资控股(集团)有限公司公司债券,124121,12盘江债,1280491,12盘江债,2019-12-28
2012年绍兴迪荡新城投资发展有限公司公司债券,124040,12绍迪荡,1280444,12绍迪荡,2018-12-05
2012年潍坊东兴建设发展有限公司公司债券,124021,12潍东兴,1280407,12东兴债,2019-11-20
2012年国家电网公司企业债券(第一期)(10年期),122666,12国网01,1280106,12国网债01,2022-04-17
2012年国家电网公司企业债券(第一期)(15年期),122667,12国网02,1280107,12国网债02,2027-04-17
2013年西安投资控股有限公司公司债券,124208,13西投债,1380127,13西投债,2023-03-19
2013年云南省投资控股集团有限公司公司债券,124300,13云投控,1380205,13云投债,2018-05-24
2013年海拉尔区城市基础设施投资开发置业有限责任公司公司债券,124279,13海拉尔,1380197,13海拉尔债,2020-05-14
2013年长沙市轨道交通集团有限公司公司债券,124290,13长轨交,1380179,13长沙轨道债,2023-04-23
2013年江苏华靖资产经营有限公司公司债券,124294,13苏华靖,1380199,13华靖债,2020-05-16
2011年重庆轻纺控股(集团)公司公司债券,122855,11渝轻纺,1180012,11渝轻纺债,2018-01-12
2011年泰豪集团有限公司公司债券,122759,11泰豪债,1180195,11泰豪集团债,2018-12-27
2005年中国电力投资集团公司企业债券,120516,05中电投,058016,05中电投债,2015-07-12
2013年山东泰丰矿业集团有限公司公司债券,124187,13泰矿债,1380113,13泰矿债,2020-03-12
2013年国家电网公司企业债券(第一期)(15年期),124154,13国网02,1380025,13国网债02,2028-01-23
2013年国家电网公司企业债券(第一期)(7年期),124153,13国网01,1380024,13国网债01,2020-01-23
2013年深圳市地铁集团有限公司公司债券(第一期),124234,13鹏铁01,1380138,13鹏地铁债01,2023-03-25
2013年重庆大足国有资产经营管理集团有限公司公司债券,124269,13渝大足,1380189,13渝大足债,2020-04-26
2013年福建省南平市高速公路有限责任公司公司债券,124201,13南高速,1380039,13南平高速债,2020-01-28
2013年常德市城市建设投资集团有限公司公司债券,124172,13常城投,1380066,13常德城投债,2020-02-25
2013年沈阳市苏家屯区城乡建设投资有限公司公司债券,124313,13苏家屯,1380220,13苏家屯债,2020-06-20
2013年晋江市城市建设投资开发有限责任公司公司债券,124264,13晋城投,1380186,13晋江城投债,2020-04-26
2013年泉州市城建国有资产投资有限公司公司债券,124134,13泉城投,1380011,13泉州城投债,2020-01-11
2013年海航集团有限公司公司债券,124286,13海航债,1380157,13海航债,2020-04-15
2013年眉山市宏大建设投资有限责任公司公司债券,124308,13眉宏大,1380219,13眉山债,2020-06-19
2013年重庆市綦江区东部新城开发建设有限公司公司债券,124180,13綦东开,1380049,13綦江东开债,2020-01-29
2010年北京市朝阳区国有资本经营管理中心企业债券(6年期),124197,10朝资01,1080014,10朝国资债01,2016-02-01
2010年北京市朝阳区国有资本经营管理中心企业债券(7年期),124198,10朝资02,1080015,10朝国资债02,2017-02-01
2012年乌鲁木齐城市建设投资有限公司公司债券,122620,12乌城投,1280199,12乌城投债,2019-07-09
2013年兖州市惠民城建投资有限公司公司债券,124291,13兖城投,1380207,13兖城投债,2021-05-28
2012年滁州市城市建设投资有限公司公司债券,124023,12滁城投,1280411,12滁州城投债,2019-11-23
2009年厦门海沧投资总公司企业债券,124372,09海投债,098069,09海投债,2016-04-30
2012年天津新技术产业园区武清开发区总公司企业债券,122691,12武清债,1280085,12武清经开债,2019-03-27
2012年合肥桃花工业园经济发展有限公司公司债券,122662,12合桃花,1280086,12合桃花债,2019-03-27
2013年上海陈家镇建设发展有限公司公司债券,124422,13崇明债,1380354,13崇明债,2019-11-06
2013年北京金利源国有资产经营管理中心企业债券,124412,13金利源,1380338,13金利源债,2020-10-28
2013年重庆市南发城建发展有限公司公司债券,124268,13渝南发,1380191,13渝南发债,2020-04-27
2013年泰州市交通产业集团有限公司公司债券,124199,13泰交债,1380108,13泰交债,2020-03-11
2013年上海金外滩(集团)发展有限公司公司债券,124271,13金外滩,1380173,13金外滩债,2020-04-24
2009年黑龙江省鹤城建设投资发展有限公司公司债券,122936,09鹤城投,0980160,09鹤城投债,2016-11-17
2013年常熟市发展投资有限公司公司债券,124254,13常熟发,1380172,13常熟发投债,2020-04-19
2013年华盛江泉集团有限公司公司债券,124296,13盛江泉,1380210,13江泉债,2020-05-31
2013年石家庄市地产集团有限公司公司债券,124281,13石地产,1380174,13石地产债,2020-05-15
2013年江苏金灌投资发展集团有限公司公司债券,124148,13金灌债,1380040,13金灌债,2019-01-28
2012年衡阳市城市建设投资有限公司公司债券,122593,12衡城投,1280228,12衡阳城投债,2019-08-13
2013年重庆西部现代物流产业园区开发建设有限责任公司公司债券,124376,13渝物流,1380317,13渝西物流债,2020-10-18
2013年资阳市水务投资有限责任公司公司债券,124389,13资水务,1380325,13资阳水务,2020-10-21
2013年新疆金特钢铁股份有限公司公司债券,124287,13金特债,B04303,13金特债,2020-05-23
2013年楚雄州开发投资有限公司公司债券,124262,13楚雄投,1380145,13楚雄开投债,2020-03-29
2012年泰兴市中兴国有资产经营投资有限公司公司债券,122707,12泰兴债,1280087,12泰兴债,2018-03-27
2012年海安县城建开发投资有限责任公司公司债券,122702,12海安债,1280088,12海安债,2018-03-28
2012年杭州余杭城市建设集团有限公司公司债券,122701,12余城建,1280091,12余城建债,2019-03-29
2012年云南白药控股有限公司公司债券,122686,12白药债,1280094,12白药债,2019-03-30
2012年巴彦淖尔市河套水务集团有限公司公司债券,122679,12河套债,1280097,12河套水务债,2022-03-31
2012年乌海市城市建设投资集团有限责任公司公司债券,122613,12乌海债,1280096,12乌海城投债,2019-03-31
2012年长沙县星城建设投资有限公司公司债券,122649,12长建投,1280098,12长建投债,2019-04-06
2013年广州越秀集团有限公司公司债券,124179,13广越秀,1380079,13广州越秀债,2020-02-28
2013年重庆市合川工业投资(集团)有限公司公司债券,124304,13合川投,1380218,13合川工投债,2020-06-17
2013年信阳市弘昌管道燃气工程有限责任公司公司债券,124309,13弘燃气,1380227,13弘昌燃气债,2020-06-20
2012年重庆市合川农村农业投资(集团)有限公司市政项目建设债券,122681,12合农投,1280079,12合川农投债,2018-04-10
2012年阿拉尔统众国有资产经营有限责任公司公司债券,122618,12统众债,1280103,12统众债,2022-04-11
2012年昆明市城建投资开发有限责任公司市政项目建设债券,122680,12昆建债,1280105,12昆建债,2018-04-13
2012年杭州市城市建设投资集团有限公司公司债券,122675,12杭城投,1280131,12杭城投债,2018-04-25
2012年重庆市地产集团有限公司公司债券,122607,12渝地产,1280128,12渝地产债,2019-04-25
2008年重庆交通旅游投资集团有限公司公司债券,122989,08渝交通,088067,08渝交通债,2015-12-10
2013年江苏大丰海港控股集团有限公司公司债券,124277,13大丰港,1380196,13大丰港债,2020-05-08
2012年合肥高新建设投资集团公司市政项目建设债券,122684,12合高新,1280066,12合肥高新债,2019-03-22
2012年贵州铁路投资有限责任公司公司债券,122616,12黔铁债,1280084,12黔铁投债,2022-03-27
2012年营口市城市建设投资发展有限公司公司债券,122682,12营口债,1280111,12营口债,2020-04-18
2012年青岛华通国有资本运营(集团)有限责任公司公司债券,122688,12华通债,1280110,12华通债,2019-04-18
2012年重庆市兴荣国有资产经营管理有限公司市政项目建设债券,122694,12兴荣债,1280113,12兴荣债,2019-04-19
2012年吉安市城市建设投资开发公司企业债券,122685,12吉城投,1280116,12吉安城投债,2019-04-20
2012年合肥鑫城国有资产经营有限公司公司债券,122637,12鑫城债,1280117,12鑫城债,2019-04-23
2012年凉山州国有投资发展有限责任公司公司债券,122668,12凉国投,1280118,12凉国投债,2019-04-23
2012年江苏苏海投资集团有限公司公司债券,124080,12苏海投,1280382,12苏海集团债,2019-11-07
2013年上虞杭州湾新区城市建设投资发展有限公司公司债券,124370,13虞新区,1380295,13虞新区债,2020-10-11
2013年如皋市交通投资发展有限公司公司债,124210,13皋投债,1380052,13皋投债,2020-02-01
2013年天瑞集团水泥有限公司公司债券,124161,13瑞水泥,1380054,13天瑞水泥债,2021-02-04
2013年成都文化旅游发展集团有限责任公司公司债券,124163,13蓉文旅,1380057,13蓉文旅债,2020-02-19
2013年南昌城市建设投资发展有限公司公司债券,124123,13南城投,1380058,13南昌城投债,2020-02-20
2012年甘肃省农垦集团有限责任公司公司债券,122756,12甘农垦,1280001,12甘农垦债,2019-01-06
2012年长兴城市建设有限公司公司债券,124111,12长城建,1280426,12长兴债,2019-11-30
2012年郑州城建集团投资有限公司公司债券,124034,12郑城投,1280436,12郑州城投债,2019-12-03
2011年中国泛海控股集团有限公司公司债券(品种二),122765,11泛海02,1180183,11中国泛海债02,2021-12-13
2002年江苏交通控股有限公司企业债券,120204,02苏交通,7110,02苏交通债,2017-12-12
2013年邯郸市交通建设有限公司公司债券,124252,13邯交通,1380168,13邯郸交通债,2021-04-18
2013年临汾市投资集团有限公司公司债券,124298,13临汾投,1380206,13临汾投资债,2020-05-23
2011年临汾市投资建设开发有限公司市政项目建设债券,122840,11临汾债,1180030,11临汾投建债,2019-02-22
2013年大石桥市城市建设投资有限公司公司债券,124249,13大城投,1380059,13大石桥债,2020-02-21
2013年浙江省德清县交通投资集团有限公司公司债券,124213,13德清债,1380063,13德清债,2020-02-22
2013年天津广成投资集团有限公司公司债券,124183,13津广成,1380060,13津广成债,2023-02-22
2013年建湖县城市建设投资有限公司公司债券,124164,13建城投,1380061,13建湖债,2020-02-22
2013年厦门市杏林建设开发公司企业债券,124170,13厦杏林,1380062,13厦门杏林债,2020-02-22
2013年南昌市政公用投资控股有限责任公司公司债券,124165,13洪市政,1380064,13洪市政债,2020-02-25
2012年山东新查庄矿业有限责任公司公司债券,124216,12新查矿,1280464,12新查矿债,2019-12-13
2012年宝鸡市投资(集团)有限公司公司债券,124097,12宝投资,1280486,12宝城投债,2018-12-26
2013年陕西有色金属控股集团有限责任公司公司债券,124173,13陕有色,1380067,13陕有色债,2019-02-26
2013年天津城市基础设施建设投资集团有限公司公司债券,124204,13津城投,1380065,13津城投债,2023-02-26
2013年西安高新控股有限公司公司债券,124217,13西高新,1380074,13西安高新债,2019-02-26
2013年长治市投资建设开发有限公司公司债券,124171,13长投建,1380069,13长投建债,2020-02-26
2013年祥源控股集团有限责任公司公司债券,124206,13祥源债,1380072,13祥源债,2020-02-26
2012年台州市黄岩区国有资产经营有限公司公司债券,124127,12黄国资,1280470,12黄岩国资债,2018-12-17
2012年淮北市建投控股集团有限公司公司债券,124075,12淮建投,1280469,12淮北建投集团债,2018-12-17
2013年第二期国家电网公司企业债券(品种一),124410,13国网03,B05141,13国网债03,2020-10-23
2013年华峰集团有限公司公司债券,124169,13华峰债,1380068,13华峰债,2020-02-26
2013年江门市滨江建设投资有限公司公司债券,124166,13江滨投,1380078,13江门债,2020-02-28
2012年喀什城建投资集团有限公司公司债券,124093,12喀城投,1280416,12喀什建投债,2019-11-27
2013年中国宜兴环保科技工业园发展总公司企业债券,124423,13宜环科,1380326,13宜环科债,2020-10-18
2011年吴江市东方国有资产经营有限公司公司债券,122762,11吴江债,1180175,11吴国资债,2018-12-05
2012年新疆维吾尔自治区新业国有资产经营有限责任公司公司债券,122552,12新新业,1280236,12新业国资债,2019-08-15
2012年上海闵行城市建设投资开发有限公司公司债券,124433,12沪闵行,1280343,12沪闵行债,2019-10-23
2002年中国长江三峡工程开发总公司企业债券,120201,02三峡债,7103,02三峡债,2022-09-20
2013年滁州市同创建设投资有限责任公司公司债券,124103,13同创债,1380002,13滁州同创债,2020-01-09
2013年南通市港闸区国有资产经营总公司企业债券,124139,13通港闸,1380003,13通港闸债,2020-01-09
2013年邹城市城市资产经营有限公司公司债券,124188,13邹城资,1380111,13邹城债,2019-03-12
2012年福州建工(集团)总公司企业债券,124077,12榕建工,1280450,12榕建总债,2019-12-10
2010年湘潭九华经济建设投资有限公司企业债券,122857,10九华债,1080165,10湘潭九华债,2016-12-16
2012年成都高新投资集团有限公司公司债券,124055,12蓉高投,1280403,12蓉高投,2019-11-20
